tag,category,implications
throne,100,chair
through_wall,107,
thrusting,101,
thumbs_up,101,hand_gesture
thunderlane_(mlp),4,friendship_is_magic
thylacine,5,dasyuromorph
thyreophoran,5,ornithischian
tiara,100,crown
tibetan_mountain_dog,5,molosser mountain_dog pastoral_dog
tickle_fetish,105,tickling
tickle_torture,105,tickling
tickling,101,
tickling_feet,105,feet tickling
tied_shirt,100,shirt
tiefling,5,demon_humanoid
tifa_lockhart,4,
tiger,5,pantherine
tiger_dancer_(zootopia),4,zootopia
tiger_humanoid,5,pantherine_humanoid tiger
tiger_shark,5,requiem_shark
tight_bottomwear,100,bottomwear tight_clothing
tight_clothing,100,clothing
tight_shorts,100,shorts tight_bottomwear
tights,100,legwear
tighty_whities,100,white_briefs
tikal_the_echidna,4,
tile,100,
tile_floor,107,floor tile
tile_wall,107,tile wall_(structure)
timmy_nook,4,animal_crossing
timon,4,
tinkaton,5,pokemon_(species)
tinker_bell_(disney),4,
tiny_kong,4,
tired,108,
tissue,100,
titan_(the_owl_house),5,mammal
titfuck,105,breast_play sex
title,110,
toad_(frog),5,frog
toad_(mario),5,mushroom_humanoid
toadette,4,
tobi-kadachi,5,scalie
toddler,106,young
toe_claws,103,claws toes
toe_restraints,105,restraints toes
toe_ring,100,digit_ring toes
toeless_footwear,100,footwear
toeless_legwear,100,legwear
toeless_socks,100,socks toeless_footwear
toenails,103,nails toes
toes,103,feet
togekiss,5,pokemon_(species)
togruta,5,alien_humanoid
toilet,107,
toilet_paper,107,
toilet_use,107,
tom_nook_(animal_crossing),4,animal_crossing
tombstone,100,
tommy_nook,4,animal_crossing
tongue,103,
tongue_out,103,tongue
tongue_out_fellatio,103,fellatio tongue_out
tongue_piercing,103,jewelry piercing tongue
tongue_wrap,103,long_tongue tongue_out
tonguejob,101,long_tongue oral sex tongue_out
tony_the_tiger,4,mascot
tony_tony_chopper,4,
tools,100,
toon_link,4,
toony,109,
tooth_gap,103,teeth
toothbrush,100,brush
toothed_beak,103,beak teeth
toothed_whale,5,cetacean
toothless,4,
top_hat,100,hat
topless,108,clothed
topless_anthro,101,anthro topless
topless_female,106,female topless
topless_male,106,male topless
topwear,100,clothing
topwear_only,100,bottomless topwear
torahiko_(morenatsu),4,
torch,100,
torchic,5,pokemon_(species)
toriel,4,
torn_bottomwear,100,bottomwear torn_clothing
torn_clothing,100,clothing
torn_jeans,100,jeans torn_pants
torn_legwear,100,legwear torn_clothing
torn_pants,100,pants torn_bottomwear
torn_shirt,100,shirt torn_topwear
torn_shorts,100,shorts torn_bottomwear
torn_stockings,100,stockings torn_legwear
torn_topwear,100,topwear torn_clothing
torn_underwear,100,torn_clothing underwear
torracat,5,pokemon_(species)
tortoise,5,turtle
torture,105,
totodile,5,pokemon_(species)
toucan,5,bird
touching_diaper,105,diaper
touching_hair,101,hair
towel,100,
towel_around_neck,100,towel
towel_only,100,towel
town,107,
toxtricity,5,pokemon_(species)
toy,105,
toy_bonnie_(fnaf),4,five_nights_at_freddy's
toy_chica_(fnaf),4,five_nights_at_freddy's
toy_dog,5,domestic_dog
toy_freddy_(fnaf),4,five_nights_at_freddy's
toying_partner,105,sex sex_toy
toying_self,105,masturbation sex_toy
trace_legacy,4,
traditional_media_(artwork),7,
traditional_painting_(artwork),7,painting_(artwork)
traditional_watercolor_(artwork),7,traditional_painting_(artwork) watercolor_(artwork)
train,107,vehicle
train_position,101,group_sex
training_bra,100,bra
trans_man_(lore),8,
trans_woman_(lore),8,
transformation,101,
transformation_sequence,108,sequence transformation
transformation_through_sex,101,sex transformation
transgender_pride_colors,103,pride_colors
translucent,102,
translucent_body,102,translucent
translucent_clothing,100,clothing translucent
translucent_dildo,100,dildo
translucent_hair,102,hair translucent
translucent_penetration,101,penetration translucent
translucent_penis,102,penis translucent
translucent_swimwear,100,swimwear translucent_clothing
translucent_tentacles,105,tentacles translucent
translucent_topwear,100,translucent_clothing
translucent_underwear,100,translucent_clothing underwear
transparent_sex_toy,101,sex_toy
trash,100,
trash_can,100,container
tray,100,
treasure,100,
treasure_chest,100,container
tree,107,plant
tree_hugger_(mlp),4,friendship_is_magic
tree_squirrel,5,sciurid
tree_squirrel_humanoid,5,rodent_humanoid tree_squirrel
tree_stump,100,
treecko,5,pokemon_(species)
tremble_spikes,110,emanata trembling
trembling,101,shaking
trenchcoat,100,coat
triangle_bikini,100,bikini
tribadism,108,sex vaginal
tribal,108,
tribal_clothing,100,tribal
tribal_markings,103,markings tribal
tribal_spellcaster,111,magic_user tribal
tribal_tattoo,103,tattoo tribal
triceps,103,
triceratops,5,ceratopsian
trick-or-treating,101,halloween
trident,100,polearm
trio,106,
triple_penetration,101,penetration
trish_(gvh),4,
tristana_(lol),4,
trixie_(mlp),4,friendship_is_magic
troll_(homestuck),5,humanoid
troll_(mythology),5,humanoid
tropical,107,
truck,100,vehicle
true_antelope,5,antelope
true_fox,5,fox
true_musteline,5,musteline
true_owl,5,owl
true_parrot,5,parrot
trunk_(anatomy),103,
tsareena,5,pokemon_(species)
tsathoggua_(tas),4,
tsukino_(monster_hunter_stories),4,
tsunoda_(aggretsuko),4,aggretsuko
tube,100,
tube_top,100,topwear
tuft,103,
tulin_(tloz),4,
tunic,100,shirt
turian,5,alien_humanoid scalie
turkey,5,phasianid
turtle,5,reptile
turtleneck,100,sweater
tusks,103,
tuxedo_cat,5,domestic_cat
tv_head,5,screen_head television
tweetfur,4,meme
twerking,101,
twi'lek,5,alien_humanoid
twili,5,
twilight_sparkle_(eg),4,
twilight_sparkle_(mlp),4,friendship_is_magic
twilight_velvet_(mlp),4,friendship_is_magic
twin_bows,100,bow_(feature)
twin_braids,103,braided_hair pigtails
twintails_(hairstyle),103,ponytail
twitch_(lol),4,
twitter_logo,110,logo
two-footed_footjob,105,footjob
two-piece_swimsuit,100,swimwear
two_doms_one_sub,106,threesome
two_subs_one_dom,106,threesome
two_tone_body,102,multicolored_body
two_tone_clothing,100,multicolored_clothing
two_tone_ears,102,multicolored_ears
two_tone_eyes,102,multicolored_eyes
two_tone_face,102,multicolored_face
two_tone_feathers,102,multicolored_feathers two_tone_body
two_tone_footwear,100,multicolored_footwear two_tone_clothing
two_tone_fur,102,multicolored_fur two_tone_body
two_tone_hair,102,multicolored_hair
two_tone_legwear,100,multicolored_legwear two_tone_clothing
two_tone_penis,102,multicolored_penis
two_tone_scales,102,multicolored_scales two_tone_body
two_tone_shirt,100,multicolored_shirt two_tone_topwear
two_tone_tail,102,multicolored_tail
two_tone_topwear,100,multicolored_topwear two_tone_clothing
two_tone_wings,102,multicolored_wings
typhlosion,5,pokemon_(species)
tyranitar,5,pokemon_(species)
tyrannosaurid,5,theropod
tyrannosaurus_rex,5,tyrannosaurid
tyrantrum,5,pokemon_(species)
udders,103,teats
umbrella,100,
umbreon,5,pokemon_(species)
unbirthing,105,vaginal vore
unbuttoned,108,
unclean_diaper,105,diaper
unconscious,108,
unconvincing_armor,100,armor
undead,5,
under_boob,108,breasts
under_covers,108,bedding
under_table,107,table
underage_pregnancy,104,pregnant young
underfoot,105,feet
underhoof,105,hooves
underwater,107,water
underwear,100,clothing
underwear_around_legs,108,underwear
underwear_around_one_leg,108,clothing_around_one_leg underwear_down
underwear_aside,108,clothing_aside underwear
underwear_down,108,partially_clothed underwear
underwear_only,100,clothed underwear
underwear_pull,101,clothing_pull underwear
underwear_sex,101,sex underwear
underwear_sniffing,101,sniffing_clothes underwear
undressing,101,clothing
undressing_another,101,undressing
undyne,4,
unfinished,7,
unguligrade,103,hooves
unicorn,5,horn mythological_equine
unicorn_horn,103,horn
uniform,100,clothing
unikitty,4,lego
united_states_of_america,107,
unprofessional_behavior,108,
unretracted_foreskin,103,foreskin
unseen_prey,108,
unsigned,7,
unusual_anatomy,103,
unusual_bodily_fluids,104,bodily_fluids
unusual_cum,103,cum unusual_genital_fluids
unusual_genital_fluids,104,genital_fluids unusual_bodily_fluids
unusual_genitalia,103,genitals unusual_anatomy
unusual_genitalia_placement,103,genitals unusual_anatomy
unusual_lactation,103,lactating unusual_bodily_fluids
unusual_penetration,101,penetration
unusual_penis,103,penis unusual_genitalia
unusual_penis_placement,103,penis unusual_genitalia_placement
unusual_pupils,103,
unusual_tail,103,tail unusual_anatomy
unusual_wing_placement,103,unusual_anatomy wings
unusual_wings,103,unusual_anatomy wings
unwanted_cum_inside,104,
unwilling_prey,108,
unzipped,108,zipper
upside_down,108,
upskirt,105,clothed
upskirt_sex,101,sex upskirt
uraeus,110,
urethra,103,
urethral,105,
urethral_bulge,105,
urethral_penetration,101,penetration urethral
urinal,100,
urine,105,genital_fluids
urine_in_mouth,105,urine
urine_on_face,105,urine
urine_on_ground,105,urine
urine_pool,105,urine
urine_stream,105,urine
url,7,text
ursaring,5,pokemon_(species)
ursid_humanoid,5,bear mammal_humanoid
ursine,5,bear
used_diaper,105,unclean_diaper
user_avatar,110,
username,110,
utahraptor,5,dromaeosaurid
uterus,103,organs
uvula,103,
uxie,5,pokemon_(species)
v_sign,110,hand_gesture
vaggie_(hazbin_hotel),4,
vaginal,103,
vaginal_birth,105,birth
vaginal_fingering,101,fingering vaginal
vaginal_fluid_drip,104,dripping vaginal_fluids
vaginal_fluid_string,104,vaginal_fluids
vaginal_fluids,104,genital_fluids
vaginal_fluids_on_penis,104,penis vaginal_fluids
vaginal_knotting,105,knotting vaginal_penetration
vaginal_masturbation,101,masturbation vaginal
vaginal_penetration,101,penetration vaginal
vaginal_squirting,101,ejaculation vaginal_fluids
valentine's_day,3,holidays
vambrace,100,armor
vampire,5,
vampire_bat,5,leaf-nosed_bat
vanilla_the_rabbit,4,
vanny_(fnaf),4,five_nights_at_freddy's
vaporeon,5,pokemon_(species)
vase,100,
vector_the_crocodile,4,
veemon,5,digimon_(species)
vegetable,100,food plant
vehicle,100,
vehicle_for_hire,100,vehicle
veigar,4,
veil,100,
vein,103,
veiny_arms,103,vein
veiny_balls,103,balls vein
veiny_breasts,103,breasts vein
veiny_dildo,100,dildo
veiny_knot,103,knot vein
veiny_muscles,103,vein
veiny_penis,103,penis vein
velma_dinkley,4,
velvet_reindeer_(tfh),4,
venom_(marvel),4,
ventral_scales,103,scales
ventrexian,5,felid
venus_figure,103,curvy_figure
venus_spring,4,
venusaur,5,pokemon_(species)
verosika_mayday,4,
vertical_diphallism,103,diphallism
vertical_splits,110,one_leg_up splits standing
vessel_(species),5,humanoid
vest,100,topwear
vex_(lol),4,
vibrator,100,sex_toy
vibrator_in_ass,100,sex_toy_in_ass vibrator
vibrator_in_pussy,100,sex_toy_in_vagina vibrator
vibrator_on_penis,100,penile penis vibrator
vibri,4,
vicar_amelia,4,
victini,5,pokemon_(species)
viera,5,lagomorph
villager_(animal_crossing),4,animal_crossing
vines,107,plant
vinyl_scratch_(mlp),4,friendship_is_magic
violence,105,
viper,5,snake
viper_(x-com),5,scalie
virgin_killer_sweater,100,meme_clothing sweater
virginia_opossum,5,american_opossum
virizion,5,pokemon_(species)
visibly_trans,106,
visor,100,
vitani_(the_lion_king),4,
vivarium,107,
viverrid,5,mammal
vivian_(mario),4,
vocalization,110,
volibear,4,
volleyball,100,sport
volleyball_(ball),100,ball
volos_(tas),4,
voluptuous,103,curvy_figure
voluptuous_anthro,106,anthro voluptuous
voluptuous_female,106,female voluptuous
vombatiform,5,marsupial
von_lycaon,4,
vore,105,
vortex_(helluva_boss),4,
vowelless,104,
vowelless_sound_effect,104,sound_effects vowelless
vowelless_vocalization,104,vocalization vowelless
voyeur,105,
vtuber,3,
vulpera,5,canid warcraft
vulpix,5,pokemon_(species)
vulture,5,accipitriform
vulva,103,genitals
vulva_blush,103,body_blush vulva
vulva_piercing,100,genital_piercing vulva
waaifu_(arknights),4,
waddling_head,5,
waiter,111,
waking_up,101,
wakko_warner,4,
walk-in,108,
walking,101,
wall_(structure),107,
wallaby,5,macropod
wallpaper,7,
walrus,5,pinniped
wand,100,
wand_vibrator,100,vibrator
warcraft,3,
wardrobe_malfunction,108,clothing
warfare_flint,4,
warfare_goat,4,
warfare_krystal,4,
warfare_renamon,4,
wargreymon,5,digimon_(species)
warhammer_(franchise),3,
wariza,108,sitting
warrior,111,
wartortle,5,pokemon_(species)
warwick_(lol),4,
wasp,5,hymenopteran
watch,100,clock
water,107,
water_bottle,100,bottle
water_creature,5,elemental_creature water
water_deer,5,deer
watercolor_(artwork),7,painting_(artwork)
watercraft,100,vehicle
waterfall,107,
watermark,7,
watermelon,100,fruit
watersports,105,urine
wave,107,
wave_the_swallow,4,
waving,101,gesture
waving_at_viewer,101,waving
wavy_hair,103,hair
weapon,100,
weapon_tail,103,tail
wearing_chastity_cage,105,chastity_cage wearing_chastity_device
wearing_chastity_device,105,chastity_device
wearing_condom,100,condom
wearing_diaper,105,clothed diaper
wearing_glasses,100,glasses
wearing_mask,100,mask
weasel,5,true_musteline
weavile,5,pokemon_(species)
web_bondage,105,arthropod_webbing bound
webbed_feet,103,membrane_(anatomy) toes
webbed_hands,103,membrane_(anatomy)
website_logo,110,logo
wedding,108,
wedding_dress,100,dress
wedding_ring,100,finger_ring
wedgie,101,
weight_gain,108,
weightlifting,101,workout
weights,100,
welsh_corgi,5,herding_dog
wendell_(fortnite),4,
wendigo,5,
wendy_o._koopa,4,koopaling
werecanid,5,canid werecreature
werecanine,5,canine werecanid
werecanis,5,canis werecanine
werecreature,5,
weredog,5,domestic_dog werecanis
werefelid,5,felid werecreature
werefox,5,fox werecanine
werefox_(character),4,
weregarurumon,5,digimon_(species)
werehog,5,hedgehog werecreature
werewolf,5,mythological_canine werecanis wolf
western_dragon,5,dragon
western_tally_marks,110,tally_marks
wet,108,
wet_body,108,wet
wet_clothing,108,clothing wet
wet_diaper,105,urine used_diaper
wet_dream,108,
wet_fur,108,fur wet_body
wet_hair,108,hair
wet_panties,108,panties wet_underwear
wet_shirt,108,shirt wet_clothing
wet_underwear,108,underwear wet_clothing
wetness_indicator,110,
wetting,105,urine
wetting_diaper,105,wet_diaper wetting
whale,5,cetacean
whale_shark,5,shark
what,111,
what_has_science_done,111,
wheel,100,
where_is_your_god_now,111,
whimsicott,5,pokemon_(species)
whip,100,
whip_mark,100,
whipped_cream,100,food
whisker_markings,103,markings
whisker_spots,103,
whiskers,103,
whisper_the_wolf,4,
whistle_(object),100,
white-tailed_deer,5,new_world_deer
white_arms,102,
white_armwear,100,armwear white_clothing
white_background,107,simple_background
white_balls,102,balls white_genitals
white_belly,102,white_body
white_body,102,
white_boots,100,boots white_footwear
white_border,110,border
white_bottomwear,100,bottomwear white_clothing
white_bra,100,bra white_underwear
white_breasts,102,breasts
white_briefs,102,briefs white_underwear
white_butt,102,butt
white_canine_(marimo),4,
white_claws,102,claws
white_clothing,100,clothing
white_countershading,102,countershading white_body
white_diaper,105,diaper
white_dress,100,dress white_clothing
white_dress_shirt,100,
white_ears,102,
white_eyebrows,102,eyebrows
white_eyes,102,
white_face,102,
white_facial_hair,102,facial_hair
white_feathers,102,feathers white_body
white_feet,102,feet
white_footwear,100,footwear white_clothing
white_fundoshi,100,fundoshi white_underwear
white_fur,102,fur white_body
white_genitals,102,genitals
white_gloves,100,gloves white_clothing
white_hair,102,hair
white_hands,102,
white_hat,100,hat white_headwear
white_head,102,
white_headwear,100,headwear white_clothing
white_horn,102,horn
white_inner_ear,102,
white_jacket,100,jacket white_topwear
white_legs,102,
white_legwear,100,legwear white_clothing
white_mane,102,mane
white_markings,102,markings
white_nails,102,colored_nails
white_nipples,102,nipples
white_nose,102,
white_outline,102,outline
white_panties,100,panties white_underwear
white_pants,100,pants white_bottomwear
white_pawpads,102,pawpads
white_penis,102,penis white_genitals
white_pubes,102,pubes
white_pupils,102,
white_scales,102,scales white_body
white_shark,5,mackerel_shark
white_sheath,102,sheath white_genitals
white_shirt,100,shirt white_topwear
white_shoes,100,shoes white_footwear
white_skin,102,white_body
white_socks,100,socks white_footwear
white_spots,102,spots
white_stockings,100,stockings white_legwear
white_stripes,102,stripes
white_swimwear,100,swimwear white_clothing
white_tail,102,tail
white_text,110,text
white_thigh_highs,100,thigh_highs white_legwear
white_topwear,100,topwear white_clothing
white_tuft,102,tuft
white_underwear,100,underwear white_clothing
white_vulva,102,vulva white_genitals
white_wings,102,wings
white_wool,102,white_fur wool_(fur)
whitney_(animal_crossing),4,animal_crossing
why,111,
wickerbeast,5,
wide_crotch,103,
wide_eyed,103,
wide_hipped_anthro,106,anthro wide_hips
wide_hipped_female,106,female wide_hips
wide_hipped_gynomorph,106,gynomorph wide_hips
wide_hipped_humanoid,106,humanoid wide_hips
wide_hipped_male,106,male wide_hips
wide_hips,103,
widescreen,7,
wife,111,
wigglytuff,5,pokemon_(species)
wild_boar,5,sus_(pig)
wildcat,5,felis
wile_e._coyote,4,
will_(harmarist),4,
willing_prey,106,
wilykit,4,
wind_instrument,100,musical_instrument
window,100,
windy_whistles_(mlp),4,friendship_is_magic
wine,100,alcohol
wine_bottle,100,alcohol_bottle
wine_glass,100,drinking_glass
wing_boner,103,spread_wings
wing_claws,103,claws wings
winged_arms,103,wings
winged_humanoid,5,humanoid wings
winged_unicorn,5,unicorn wings
wingless_bat,5,bat
wingless_dragon,5,dragon
wings,103,
wings_tied,103,bound wings
wink,101,one_eye_closed
winking_at_viewer,101,looking_at_viewer wink
winnie_werewolf_(ghoul_school),4,
winnie_werewolf_(hotel_transylvania),4,
winter,107,
wire,100,
witch,111,magic_user
witch_(the_owl_house),5,
witch_costume,100,
witch_hat,100,hat
withered_bonnie_(fnaf),4,five_nights_at_freddy's
wizard_hat,100,hat
wolf,5,canis
wolf_(lol),4,
wolf_(petruz),4,
wolf_humanoid,5,canine_humanoid wolf
wolf_o'donnell,4,
wolf_tail,103,tail
wolfdog,5,canis hybrid
wolverine,5,gulonine musteline
womb_tattoo,103,tattoo
wonderbolts_(mlp),4,friendship_is_magic
wood,100,
wood_floor,107,floor wood
wood_furniture,100,furniture wood
wood_mouse,5,murine
wood_wall,107,wall_(structure) wood
woodpecker,5,bird
wool_(fur),100,fur
wooloo,5,pokemon_(species)
worgen,5,warcraft werecanid
workout,108,exercise
worm,5,
worm's-eye_view,109,low-angle_view
wounded,103,
wrapped_condom,100,condom
wraps,100,
wrench,100,tools
wrestler,111,
wrestling,101,
wrestling_singlet,100,clothing
wrinkled_feet,103,feet wrinkles
wrinkles,103,
wrist_cuffs,100,cuff_(restraint)
wrist_tuft,103,arm_tuft
wrist_wraps,100,wraps
wristband,100,
wristwatch,100,watch
writing_on_belly,108,body_writing
writing_on_butt,108,body_writing
writing_on_thigh,108,body_writing
wyvern,5,dragon
